TYPE,NAME,CONTEXT,LANGUAGE,FILE,LINE_NUMBER,SPLIT_IDENTIFIER,GRAMMAR_PATTERN,IDENTIFIER_ID,POSITION,NORMALIZED_POSITION,CONTEXT_NUMBER,WORD,CORRECT_TAG
int,b1Index,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/StreamingAggTemplate.java,514,b 1 Index,N D N,330,1,1,5,1,D
int,b1Index,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/StreamingAggTemplate.java,514,b 1 Index,N D N,330,2,2,5,index,N
BigIntVector,vv0,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/HashTableTemplate.java,453,vv 0,N D,331,0,0,3,vv,N
BigIntVector,vv0,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/HashTableTemplate.java,453,vv 0,N D,331,1,2,3,0,D
int,CONVERT_TO_UINT4_LENGTH,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputSizeEstimateConstants.java,29,CONVERT TO UINT4 LENGTH,V P NM N,332,0,0,1,convert,V
int,CONVERT_TO_UINT4_LENGTH,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputSizeEstimateConstants.java,29,CONVERT TO UINT4 LENGTH,V P NM N,332,1,1,1,to,P
int,CONVERT_TO_UINT4_LENGTH,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputSizeEstimateConstants.java,29,CONVERT TO UINT4 LENGTH,V P NM N,332,2,1,1,uint4,NM
int,CONVERT_TO_UINT4_LENGTH,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/project/OutputSizeEstimateConstants.java,29,CONVERT TO UINT4 LENGTH,V P NM N,332,3,2,1,length,N
class,AbstractSV2Copier,CLASS,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/svremover/AbstractSV2Copier.java,64,Abstract SV 2 Copier,NM N D N,333,0,0,2,abstract,NM
class,AbstractSV2Copier,CLASS,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/svremover/AbstractSV2Copier.java,64,Abstract SV 2 Copier,NM N D N,333,1,1,2,sv,N
class,AbstractSV2Copier,CLASS,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/svremover/AbstractSV2Copier.java,64,Abstract SV 2 Copier,NM N D N,333,2,1,2,2,D
class,AbstractSV2Copier,CLASS,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/svremover/AbstractSV2Copier.java,64,Abstract SV 2 Copier,NM N D N,333,3,2,2,copier,N
boolean,incomingHasSv2,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/TopNBatch.java,185,incoming Has Sv 2,V V N D,334,0,0,3,incoming,V
boolean,incomingHasSv2,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/TopNBatch.java,185,incoming Has Sv 2,V V N D,334,1,1,3,has,V
boolean,incomingHasSv2,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/TopNBatch.java,185,incoming Has Sv 2,V V N D,334,2,1,3,sv,N
boolean,incomingHasSv2,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/TopNBatch.java,185,incoming Has Sv 2,V V N D,334,3,2,3,2,D
SelectionVector4,dataSv4,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/TopNBatch.java,583,data Sv 4,NM N D,335,0,0,5,data,NM
SelectionVector4,dataSv4,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/TopNBatch.java,583,data Sv 4,NM N D,335,1,1,5,sv,N
SelectionVector4,dataSv4,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/TopN/TopNBatch.java,583,data Sv 4,NM N D,335,2,2,5,4,D
ProjResult,result2,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/impl/ProjectionFilter.java,311,result 2,N D,336,0,0,3,result,N
ProjResult,result2,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/resultSet/impl/ProjectionFilter.java,311,result 2,N D,336,1,2,3,2,D
RelDataType,rowType1,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillRelOptUtil.java,86,row Type 1,NM N D,337,0,0,5,row,NM
RelDataType,rowType1,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillRelOptUtil.java,86,row Type 1,NM N D,337,1,1,5,type,N
RelDataType,rowType1,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillRelOptUtil.java,86,row Type 1,NM N D,337,2,2,5,1,D
List,columnStatisticsV1s,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillStatsTable.java,434,column Statistics V 1s,NM NPL NM D,338,0,0,3,column,NM
List,columnStatisticsV1s,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillStatsTable.java,434,column Statistics V 1s,NM NPL NM D,338,1,1,3,statistics,NPL
List,columnStatisticsV1s,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillStatsTable.java,434,column Statistics V 1s,NM NPL NM D,338,2,1,3,v,NM
List,columnStatisticsV1s,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/common/DrillStatsTable.java,434,column Statistics V 1s,NM NPL NM D,338,3,2,3,1s,D
List,conjuncts1,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/cost/DrillRelMdSelectivity.java,173,conjuncts 1,NPL D,339,0,0,3,conjuncts,NPL
List,conjuncts1,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/cost/DrillRelMdSelectivity.java,173,conjuncts 1,NPL D,339,1,2,3,1,D
DrillCostBase,cost1,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/index/IndexSelector.java,492,cost 1,N D,340,0,0,3,cost,N
DrillCostBase,cost1,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/index/IndexSelector.java,492,cost 1,N D,340,1,2,3,1,D
Multimap,probeSideScan2hj,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/RuntimeFilterVisitor.java,62,probe Side Scan 2 hj,NM NM N P N,341,0,0,1,probe,NM
Multimap,probeSideScan2hj,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/RuntimeFilterVisitor.java,62,probe Side Scan 2 hj,NM NM N P N,341,1,1,1,side,NM
Multimap,probeSideScan2hj,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/RuntimeFilterVisitor.java,62,probe Side Scan 2 hj,NM NM N P N,341,2,1,1,scan,N
Multimap,probeSideScan2hj,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/RuntimeFilterVisitor.java,62,probe Side Scan 2 hj,NM NM N P N,341,3,1,1,2,P
Multimap,probeSideScan2hj,ATTRIBUTE,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/planner/physical/visitor/RuntimeFilterVisitor.java,62,probe Side Scan 2 hj,NM NM N P N,341,4,2,1,hj,N
SelectionVector4,fromSV4,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/selection/SelectionVector4.java,146,from SV 4,P N D,342,0,0,5,from,P
SelectionVector4,fromSV4,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/selection/SelectionVector4.java,146,from SV 4,P N D,342,1,1,5,sv,N
SelectionVector4,fromSV4,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/record/selection/SelectionVector4.java,146,from SV 4,P N D,342,2,2,5,4,D
DrillbitEndpoint,endpoint2,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/DrillRoot.java,246,endpoint 2,N D,343,0,0,5,endpoint,N
DrillbitEndpoint,endpoint2,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/DrillRoot.java,246,endpoint 2,N D,343,1,2,5,2,D
DrillbitEndpoint,endpoint1,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/DrillRoot.java,246,endpoint 1,N D,344,0,0,5,endpoint,N
DrillbitEndpoint,endpoint1,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/DrillRoot.java,246,endpoint 1,N D,344,1,2,5,1,D
JsonParseException,ex1,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/reader/BaseJsonProcessor.java,155,ex 1,N D,345,0,0,5,ex,N
JsonParseException,ex1,PARAMETER,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/json/reader/BaseJsonProcessor.java,155,ex 1,N D,345,1,2,5,1,D
ParquetTableMetadata_v4,tableMetadataV4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/AbstractParquetScanBatchCreator.java,104,table Metadata V 4,NM N NM D,346,0,0,3,table,NM
ParquetTableMetadata_v4,tableMetadataV4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/AbstractParquetScanBatchCreator.java,104,table Metadata V 4,NM N NM D,346,1,1,3,metadata,N
ParquetTableMetadata_v4,tableMetadataV4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/AbstractParquetScanBatchCreator.java,104,table Metadata V 4,NM N NM D,346,2,1,3,v,NM
ParquetTableMetadata_v4,tableMetadataV4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/AbstractParquetScanBatchCreator.java,104,table Metadata V 4,NM N NM D,346,3,2,3,4,D
DrillBuf,decompressPageV1,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/AsyncPageReader.java,141,decompress Page V 1,V N NM D,347,0,0,4,decompress,V
DrillBuf,decompressPageV1,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/AsyncPageReader.java,141,decompress Page V 1,V N NM D,347,1,1,4,page,N
DrillBuf,decompressPageV1,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/AsyncPageReader.java,141,decompress Page V 1,V N NM D,347,2,1,4,v,NM
DrillBuf,decompressPageV1,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/columnreaders/AsyncPageReader.java,141,decompress Page V 1,V N NM D,347,3,2,4,1,D
ColumnTypeMetadata_v4,columnTypeMetadata_v4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/metadata/Metadata.java,281,column Type Metadata v 4,NM NM N NM D,348,0,0,3,column,NM
ColumnTypeMetadata_v4,columnTypeMetadata_v4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/metadata/Metadata.java,281,column Type Metadata v 4,NM NM N NM D,348,1,1,3,type,NM
ColumnTypeMetadata_v4,columnTypeMetadata_v4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/metadata/Metadata.java,281,column Type Metadata v 4,NM NM N NM D,348,2,1,3,metadata,N
ColumnTypeMetadata_v4,columnTypeMetadata_v4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/metadata/Metadata.java,281,column Type Metadata v 4,NM NM N NM D,348,3,1,3,v,NM
ColumnTypeMetadata_v4,columnTypeMetadata_v4,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/store/parquet/metadata/Metadata.java,281,column Type Metadata v 4,NM NM N NM D,348,4,2,3,4,D
Map,joinMjId2ScanMjId,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterRouter.java,86,join Mj Id 2 Scan Mj Id,V NM N P V NM N,349,0,0,3,join,V
Map,joinMjId2ScanMjId,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterRouter.java,86,join Mj Id 2 Scan Mj Id,V NM N P V NM N,349,1,1,3,mj,NM
Map,joinMjId2ScanMjId,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterRouter.java,86,join Mj Id 2 Scan Mj Id,V NM N P V NM N,349,2,1,3,id,N
Map,joinMjId2ScanMjId,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterRouter.java,86,join Mj Id 2 Scan Mj Id,V NM N P V NM N,349,3,1,3,2,P
Map,joinMjId2ScanMjId,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterRouter.java,86,join Mj Id 2 Scan Mj Id,V NM N P V NM N,349,4,1,3,scan,V
Map,joinMjId2ScanMjId,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterRouter.java,86,join Mj Id 2 Scan Mj Id,V NM N P V NM N,349,5,1,3,mj,NM
Map,joinMjId2ScanMjId,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/filter/RuntimeFilterRouter.java,86,join Mj Id 2 Scan Mj Id,V NM N P V NM N,349,6,2,3,id,N
RunQuery,limit0Query,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/prepare/PreparedStatementProvider.java,136,limit 0 Query,V D N,350,0,0,3,limit,V
RunQuery,limit0Query,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/prepare/PreparedStatementProvider.java,136,limit 0 Query,V D N,350,1,1,3,0,D
RunQuery,limit0Query,DECLARATION,Java,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/work/prepare/PreparedStatementProvider.java,136,limit 0 Query,V D N,350,2,2,3,query,N
void,writeDataPageV2,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/parquet/hadoop/ParquetFileWriter.java,681,write Data Page V 2,V NM N NM D,351,0,0,4,write,V
void,writeDataPageV2,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/parquet/hadoop/ParquetFileWriter.java,681,write Data Page V 2,V NM N NM D,351,1,1,4,data,NM
void,writeDataPageV2,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/parquet/hadoop/ParquetFileWriter.java,681,write Data Page V 2,V NM N NM D,351,2,1,4,page,N
void,writeDataPageV2,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/parquet/hadoop/ParquetFileWriter.java,681,write Data Page V 2,V NM N NM D,351,3,1,4,v,NM
void,writeDataPageV2,FUNCTION,Java,drill.git/exec/java-exec/src/main/java/org/apache/parquet/hadoop/ParquetFileWriter.java,681,write Data Page V 2,V NM N NM D,351,4,2,4,2,D
DrillConnectionImpl,connection1,DECLARATION,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillPreparedStatementImpl.java,96,connection 1,N D,352,0,0,3,connection,N
DrillConnectionImpl,connection1,DECLARATION,Java,drill.git/exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillPreparedStatementImpl.java,96,connection 1,N D,352,1,2,3,1,D
int,v1index,PARAMETER,Java,drill.git/exec/vector/src/main/codegen/templates/BasicTypeHelper.java,474,v 1 index,N D N,353,0,0,5,v,N
int,v1index,PARAMETER,Java,drill.git/exec/vector/src/main/codegen/templates/BasicTypeHelper.java,474,v 1 index,N D N,353,1,1,5,1,D
int,v1index,PARAMETER,Java,drill.git/exec/vector/src/main/codegen/templates/BasicTypeHelper.java,474,v 1 index,N D N,353,2,2,5,index,N
int,getDecimal9FromBigDecimal,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/util/DecimalUtility.java,276,get Decimal 9 From Big Decimal,V N D P NM N,354,0,0,4,get,V
int,getDecimal9FromBigDecimal,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/util/DecimalUtility.java,276,get Decimal 9 From Big Decimal,V N D P NM N,354,1,1,4,decimal,N
int,getDecimal9FromBigDecimal,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/util/DecimalUtility.java,276,get Decimal 9 From Big Decimal,V N D P NM N,354,2,1,4,9,D
int,getDecimal9FromBigDecimal,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/util/DecimalUtility.java,276,get Decimal 9 From Big Decimal,V N D P NM N,354,3,1,4,from,P
int,getDecimal9FromBigDecimal,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/util/DecimalUtility.java,276,get Decimal 9 From Big Decimal,V N D P NM N,354,4,1,4,big,NM
int,getDecimal9FromBigDecimal,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/util/DecimalUtility.java,276,get Decimal 9 From Big Decimal,V N D P NM N,354,5,2,4,decimal,N
byte,byteIPlus1,DECLARATION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/vector/BitVector.java,316,byte I Plus 1,NM N P D,355,0,0,3,byte,NM
byte,byteIPlus1,DECLARATION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/vector/BitVector.java,316,byte I Plus 1,NM N P D,355,1,1,3,i,N
byte,byteIPlus1,DECLARATION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/vector/BitVector.java,316,byte I Plus 1,NM N P D,355,2,1,3,plus,P
byte,byteIPlus1,DECLARATION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/vector/BitVector.java,316,byte I Plus 1,NM N P D,355,3,2,3,1,D
Decimal38DenseWriter,decimal38Dense,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/vector/complex/impl/MapOrListWriterImpl.java,233,decimal 38 Dense,N D NM,356,0,0,4,decimal,N
Decimal38DenseWriter,decimal38Dense,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/vector/complex/impl/MapOrListWriterImpl.java,233,decimal 38 Dense,N D NM,356,1,1,4,38,D
Decimal38DenseWriter,decimal38Dense,FUNCTION,Java,drill.git/exec/vector/src/main/java/org/apache/drill/exec/vector/complex/impl/MapOrListWriterImpl.java,233,decimal 38 Dense,N D NM,356,2,2,4,dense,NM
int,FLOAT4_VALUE,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/common/types/TypeProtos.java,487,FLOAT4 VALUE,NM N,357,0,0,1,float4,NM
int,FLOAT4_VALUE,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/common/types/TypeProtos.java,487,FLOAT4 VALUE,NM N,357,1,2,1,value,N
int,DECIMAL38DENSE_VALUE,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/common/types/TypeProtos.java,595,DECIMAL 38 DENSE VALUE,NM D NM N,358,0,0,1,decimal,NM
int,DECIMAL38DENSE_VALUE,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/common/types/TypeProtos.java,595,DECIMAL 38 DENSE VALUE,NM D NM N,358,1,1,1,38,D
int,DECIMAL38DENSE_VALUE,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/common/types/TypeProtos.java,595,DECIMAL 38 DENSE VALUE,NM D NM N,358,2,1,1,dense,NM
int,DECIMAL38DENSE_VALUE,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/common/types/TypeProtos.java,595,DECIMAL 38 DENSE VALUE,NM D NM N,358,3,2,1,value,N
int,bitField0_,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/ExecProtos.java,130,bit Field 0,NM N D,359,0,0,1,bit,NM
int,bitField0_,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/ExecProtos.java,130,bit Field 0,NM N D,359,1,1,1,field,N
int,bitField0_,ATTRIBUTE,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/ExecProtos.java,130,bit Field 0,NM N D,359,2,2,1,0,D
Builder,clearPart1,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1616,clear Part 1,V N D,360,0,0,4,clear,V
Builder,clearPart1,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1616,clear Part 1,V N D,360,1,1,4,part,N
Builder,clearPart1,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1616,clear Part 1,V N D,360,2,2,4,1,D
long,getPart2,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1221,get Part 2,V N D,361,0,0,4,get,V
long,getPart2,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1221,get Part 2,V N D,361,1,1,4,part,N
long,getPart2,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1221,get Part 2,V N D,361,2,2,4,2,D
Builder,setPart1,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1606,set Part 1,V N D,362,0,0,4,set,V
Builder,setPart1,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1606,set Part 1,V N D,362,1,1,4,part,N
Builder,setPart1,FUNCTION,Java,drill.git/protocol/src/main/java/org/apache/drill/exec/proto/UserBitShared.java,1606,set Part 1,V N D,362,2,2,4,1,D
int,fan_in,DECLARATION,C++,cloned_repositories/caffe.git/include/caffe/filler.hpp,195,fan in,N P,363,0,0,3,fan,N
int,fan_in,DECLARATION,C++,cloned_repositories/caffe.git/include/caffe/filler.hpp,195,fan in,N P,363,1,2,3,in,P
vector,param_propagate_down_,ATTRIBUTE,C++,cloned_repositories/caffe.git/include/caffe/layer.hpp,303,param propagate down,N V P,364,0,0,1,param,N
vector,param_propagate_down_,ATTRIBUTE,C++,cloned_repositories/caffe.git/include/caffe/layer.hpp,303,param propagate down,N V P,364,1,1,1,propagate,V
vector,param_propagate_down_,ATTRIBUTE,C++,cloned_repositories/caffe.git/include/caffe/layer.hpp,303,param propagate down,N V P,364,2,2,1,down,P
bool,out_max_val_,ATTRIBUTE,C++,cloned_repositories/caffe.git/include/caffe/layers/argmax_layer.hpp,69,out max val,V NM N,365,0,0,1,out,V
